,movie_id,movie_title,explanation_type,explanation_text,persuasiveness,transparency,accuracy,satisfactory,persuasiveness_1,transparency_1,accuracy_1,satisfactory_1,persuasiveness_2,transparency_2,accuracy_2,satisfactory_2,persuasiveness_avergae,transparency_avergae,accuracy_avergae,satisfactory_avergae
154,141668,战争房间 War Room,pop,有1633用户看过这部电影(热门度前52%),1.0,1.0,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
155,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,peer,经典中的经典啊 音乐和表演都无懈可击,5.0,4.0,5,5,3,4,4,2,5,5,5,5,4.0,4.5,4.5,3.5
156,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,pop,有9823用户看过这部电影(热门度前25%),4.0,4.0,4,4,2,5,2,3,1,1,1,1,1.5,3.0,1.5,2.0
157,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,item,喜欢《快乐的大脚》的也喜欢,3.0,1.0,3,2,4,5,4,2,4,4,4,5,4.0,4.5,4.0,3.5
158,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_nonpersonal,这部电影的编剧是安德鲁·洛伊德·韦伯,3.0,3.0,3,3,3,5,3,4,3,4,4,3,3.0,4.5,3.5,3.5
159,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_personal,这是一部歌舞电影,5.0,5.0,5,5,5,5,3,3,2,4,3,2,3.5,4.5,3.0,2.5
160,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_random,这是一部剧情电影,5.0,5.0,5,5,4,5,4,4,2,4,3,2,3.0,4.5,3.5,3.0
161,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_peer,这是一部音乐电影,5.0,5.0,5,5,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
162,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,attr_personal,这是一部美国电影,3.0,3.0,3,3,3,5,3,1,2,4,3,2,2.5,4.5,3.0,1.5
163,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,peer,挺励志而且有创意的片子 剧情也不拖沓 值得一看,4.0,4.0,4,4,4,1,4,3,4,5,5,5,4.0,3.0,4.5,4.0
164,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,attr_random,这部电影的演员有罗兰·巴斯,3.0,3.0,3,3,4,5,5,4,4,4,4,4,4.0,4.5,4.5,4.0
165,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,pop,有2021用户看过这部电影(热门度前49%),2.0,2.0,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
166,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,item,喜欢《小黄人大眼萌》的也喜欢,1.0,1.0,2,1,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
167,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,attr_nonpersonal,这是一部剧情电影,3.0,4.0,4,4,2,5,2,3,2,4,3,2,2.0,4.5,2.5,2.5
168,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,attr_peer,这是一部剧情电影,3.0,4.0,4,4,2,5,2,3,2,4,3,2,2.0,4.5,2.5,2.5
169,94752,恩赐妙手：班·卡森医师 Gifted Hands: The Ben Carson Story,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,3.0,4.0,4,2,5,5,3,5,5,5,5,5,5.0,5.0,4.0,5.0
170,74480,电话情缘 The Other End of the Line,attr_personal,这是一部喜剧电影,4.0,4.0,4,5,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
171,74480,电话情缘 The Other End of the Line,attr_peer,这是一部喜剧电影,4.0,4.0,4,5,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
172,74480,电话情缘 The Other End of the Line,pop,有1515用户看过这部电影(热门度前53%),1.0,1.0,3,3,1,4,3,1,1,1,1,1,1.0,2.5,2.0,1.0
173,74480,电话情缘 The Other End of the Line,attr_random,这部电影的演员有拉里·米勒,2.0,3.0,2,2,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
174,74480,电话情缘 The Other End of the Line,attr_nonpersonal,这是一部爱情电影,4.0,4.0,4,4,2,5,2,3,2,4,3,2,2.0,4.5,2.5,2.5
175,74480,电话情缘 The Other End of the Line,item,喜欢《快乐的大脚》的也喜欢,1.0,1.0,3,3,4,5,4,3,4,4,4,5,4.0,4.5,4.0,4.0
176,74480,电话情缘 The Other End of the Line,peer,很轻松的爱情喜剧 情节设定很有意思,3.0,3.0,4,4,3,4,3,2,4,4,4,4,3.5,4.0,3.5,3.0
177,92954,天佑鲍比 Prayers for Bobby,attr_nonpersonal,这部电影的编剧是凯蒂·福特,3.0,3.0,3,3,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
178,92954,天佑鲍比 Prayers for Bobby,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,3.0,3.0,3,3,5,5,2,5,5,5,5,5,5.0,5.0,3.5,5.0
179,92954,天佑鲍比 Prayers for Bobby,attr_personal,这是一部传记电影,2.0,3.0,2,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
180,92954,天佑鲍比 Prayers for Bobby,attr_peer,这是一部传记电影,2.0,3.0,2,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
181,92954,天佑鲍比 Prayers for Bobby,item,喜欢《快乐的大脚》的也喜欢,2.0,1.0,3,1,3,5,2,3,4,4,4,5,3.5,4.5,3.0,4.0
182,92954,天佑鲍比 Prayers for Bobby,attr_random,这是一部剧情电影,3.0,3.0,4,4,5,5,5,5,2,4,3,2,3.5,4.5,4.0,3.5
183,92954,天佑鲍比 Prayers for Bobby,peer,关于同性恋话题探讨的比较透彻的电影 很感人也很真实,4.0,4.0,4,4,3,4,3,3,2,4,2,2,2.5,4.0,2.5,2.5
184,92954,天佑鲍比 Prayers for Bobby,pop,有36297用户看过这部电影(热门度前12%),4.0,4.0,4,4,1,5,1,1,3,4,2,2,2.0,4.5,1.5,1.5
185,27729,爱，没有明天 Kal Ho Naa Ho,pop,有348用户看过这部电影(热门度前74%),1.0,1.0,3,1,2,1,1,1,1,1,1,1,1.5,1.0,1.0,1.0
186,27729,爱，没有明天 Kal Ho Naa Ho,attr_random,这是一部爱情电影,3.0,4.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
187,27729,爱，没有明天 Kal Ho Naa Ho,attr_nonpersonal,这是一部爱情电影,3.0,4.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
188,27729,爱，没有明天 Kal Ho Naa Ho,attr_personal,这是一部爱情电影,3.0,4.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
189,27729,爱，没有明天 Kal Ho Naa Ho,attr_peer,这是一部剧情电影,3.0,4.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
190,27729,爱，没有明天 Kal Ho Naa Ho,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,3.0,3.0,3,2,5,5,2,5,5,5,5,5,5.0,5.0,3.5,5.0
191,27729,爱，没有明天 Kal Ho Naa Ho,peer,蛮催泪的 音乐真的很印度,3.0,3.0,3,3,2,3,1,1,3,3,3,3,2.5,3.0,2.0,2.0
192,27729,爱，没有明天 Kal Ho Naa Ho,item,喜欢《快乐的大脚》的也喜欢,2.0,1.0,3,2,2,5,3,3,4,4,4,5,3.0,4.5,3.5,4.0
193,64114,消防员 Fireproof,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,2.0,2.0,3,2,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
194,64114,消防员 Fireproof,attr_nonpersonal,这是一部爱情电影,4.0,3.0,3,4,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
195,64114,消防员 Fireproof,attr_peer,这是一部爱情电影,4.0,3.0,3,4,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
196,64114,消防员 Fireproof,attr_personal,这是一部家庭电影,2.0,3.0,2,2,2,2,3,2,2,4,3,2,2.0,3.0,3.0,2.0
197,64114,消防员 Fireproof,peer,真的蛮深刻的爱情片的 看完之后会有所思考,2.0,4.0,3,3,1,2,1,1,4,4,4,4,2.5,3.0,2.5,2.5
198,64114,消防员 Fireproof,pop,有4132用户看过这部电影(热门度前37%),3.0,4.0,2,2,4,5,2,2,1,1,1,1,2.5,3.0,1.5,1.5
199,64114,消防员 Fireproof,item,喜欢《小黄人大眼萌》的也喜欢,1.0,1.0,3,1,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
200,64114,消防员 Fireproof,attr_random,这是一部美国电影,3.0,3.0,3,3,3,5,3,1,2,4,3,2,2.5,4.5,3.0,1.5
201,44555,窃听风暴 Das Leben der Anderen,attr_personal,这是一部剧情电影,2.0,4.0,4,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
202,44555,窃听风暴 Das Leben der Anderen,attr_peer,这是一部剧情电影,2.0,4.0,4,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
203,44555,窃听风暴 Das Leben der Anderen,attr_random,这部电影的演员有乌尔里希·图库尔,1.0,3.0,2,1,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
204,44555,窃听风暴 Das Leben der Anderen,user,和你兴趣相似的用户中，看过这部电影的91.7%都喜欢,5.0,4.0,4,4,4,5,2,4,5,5,5,5,4.5,5.0,3.5,4.5
205,44555,窃听风暴 Das Leben der Anderen,item,喜欢《南京！南京！》的也喜欢,3.0,2.0,2,2,3,5,2,3,4,4,4,5,3.5,4.5,3.0,4.0
206,44555,窃听风暴 Das Leben der Anderen,peer,看特工大大如何作出事业与情感的抉择~符合你口味的悬疑剧情电影，不要错过哦。,1.0,4.0,1,1,1,4,1,1,4,5,4,4,2.5,4.5,2.5,2.5
207,44555,窃听风暴 Das Leben der Anderen,attr_nonpersonal,这部电影的导演是弗洛里安·亨克尔·冯·多纳斯马尔克,2.0,3.0,2,2,2,1,2,3,3,4,4,3,2.5,2.5,3.0,3.0
208,44555,窃听风暴 Das Leben der Anderen,item_peer,这部电影和你看过的《谍影重重5 Jason Bourne》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
209,44555,窃听风暴 Das Leben der Anderen,pop,有359004用户看过这部电影(热门度前2%),4.0,4.0,3,4,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
210,306,蓝白红三部曲之红 Trois couleurs: Rouge,attr_random,这部电影的演员有让-皮耶·罗利特,3.0,3.0,2,3,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
211,306,蓝白红三部曲之红 Trois couleurs: Rouge,item_peer,这部电影和你看过的《秒速5厘米 秒速5センチメートル》很像,4.0,3.0,4,1,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
212,306,蓝白红三部曲之红 Trois couleurs: Rouge,peer,爱情加悬疑的绝妙组合，理性与感性的交错，让人欲罢不能的系列。,4.0,4.0,4,2,2,1,1,1,4,5,4,4,3.0,3.0,2.5,2.5
213,306,蓝白红三部曲之红 Trois couleurs: Rouge,pop,有75705用户看过这部电影(热门度前8%),3.0,4.0,3,2,4,5,2,4,3,4,2,2,3.5,4.5,2.0,3.0
214,306,蓝白红三部曲之红 Trois couleurs: Rouge,attr_nonpersonal,这部电影的演员有弗雷德里奎·费德,3.0,3.0,2,3,5,5,5,5,4,4,4,4,4.5,4.5,4.5,4.5
215,306,蓝白红三部曲之红 Trois couleurs: Rouge,attr_peer,这是一部剧情电影,3.0,3.0,4,3,2,5,3,2,2,4,3,2,2.0,4.5,3.0,2.0
216,306,蓝白红三部曲之红 Trois couleurs: Rouge,attr_personal,这是一部爱情电影,2.0,3.0,4,2,2,5,3,2,2,4,3,2,2.0,4.5,3.0,2.0
217,306,蓝白红三部曲之红 Trois couleurs: Rouge,item,喜欢《秒速5厘米》的也喜欢,1.0,3.0,4,1,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
218,306,蓝白红三部曲之红 Trois couleurs: Rouge,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,1.0,4.0,4,1,4,5,3,5,5,5,5,5,4.5,5.0,4.0,5.0
219,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,attr_nonpersonal,这是一部剧情电影,3.0,4.0,4,3,5,5,4,5,2,4,3,2,3.5,4.5,3.5,3.5
220,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,attr_personal,这是一部美国电影,2.0,3.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
221,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,pop,有1024用户看过这部电影(热门度前59%),4.0,4.0,4,4,1,5,1,1,1,1,1,1,1.0,3.0,1.0,1.0
222,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,item_peer,这部电影和你看过的《饥饿游戏 The Hunger Games》很像,5.0,4.0,4,4,4,5,5,4,4,4,4,5,4.0,4.5,4.5,4.5
223,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,attr_peer,这是一部犯罪电影,5.0,4.0,4,3,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
224,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,item,喜欢《南京！南京！》的也喜欢,1.0,2.0,4,1,1,2,1,1,4,4,4,5,2.5,3.0,2.5,3.0
225,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,peer,一个疯狂的女人可以做出什么事情？纪录片也有吸引人的剧情！,2.0,3.0,4,2,4,5,2,3,4,4,4,4,4.0,4.5,3.0,3.5
226,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,user,和你兴趣相似的用户中，看过这部电影的93.3%都喜欢,4.0,4.0,4,4,3,5,2,3,5,5,5,5,4.0,5.0,3.5,4.0
227,65188,一封关于父亲的信 Dear Zachary: A Letter to a Son About His Father,attr_random,这部电影的导演是库特·库恩尼,3.0,3.0,3,3,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
228,166024,爆裂鼓手(短片) Whiplash,user,和你兴趣相似的用户中，看过这部电影的80.0%都喜欢,2.0,2.0,2,2,3,5,3,2,5,5,5,5,4.0,5.0,4.0,3.5
229,166024,爆裂鼓手(短片) Whiplash,attr_nonpersonal,这部电影的演员有约翰尼·西蒙斯,3.0,3.0,3,3,1,5,1,1,4,4,4,4,2.5,4.5,2.5,2.5
230,166024,爆裂鼓手(短片) Whiplash,attr_personal,这是一部美国电影,3.0,3.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
231,166024,爆裂鼓手(短片) Whiplash,attr_peer,这是一部剧情电影,4.0,4.0,4,3,4,5,4,5,2,4,3,2,3.0,4.5,3.5,3.5
232,166024,爆裂鼓手(短片) Whiplash,item_peer,这部电影和你看过的《秒速5厘米 秒速5センチメートル》很像,2.0,1.0,4,1,1,5,1,1,4,4,4,5,2.5,4.5,2.5,3.0
233,166024,爆裂鼓手(短片) Whiplash,attr_random,这部电影的演员有J·K·西蒙斯,3.0,3.0,3,3,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
234,166024,爆裂鼓手(短片) Whiplash,item,喜欢《地心引力》的也喜欢,3.0,2.0,4,2,4,5,4,3,4,4,4,5,4.0,4.5,4.0,4.0
235,166024,爆裂鼓手(短片) Whiplash,pop,有1288用户看过这部电影(热门度前55%),1.0,2.0,4,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
236,166024,爆裂鼓手(短片) Whiplash,peer,电影版爆裂鼓手的精华版，更加短小精悍，让鼓声给人带来振奋吧~,4.0,3.0,3,2,1,3,1,1,3,3,3,3,2.0,3.0,2.0,2.0
237,2959,搏击俱乐部 Fight Club,item,喜欢《地心引力》的也喜欢,3.0,1.0,3,1,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
238,2959,搏击俱乐部 Fight Club,attr_peer,这是一部剧情电影,4.0,4.0,4,3,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
239,2959,搏击俱乐部 Fight Club,attr_nonpersonal,这部电影的编剧是恰克·帕拉尼克,3.0,3.0,3,3,3,4,3,3,3,4,4,3,3.0,4.0,3.5,3.0
240,2959,搏击俱乐部 Fight Club,attr_personal,这是一部动作电影,2.0,4.0,2,3,4,5,5,4,2,4,3,2,3.0,4.5,4.0,3.0
241,2959,搏击俱乐部 Fight Club,user,和你兴趣相似的用户中，看过这部电影的93.2%都喜欢,4.0,4.0,3,2,5,5,4,3,5,5,5,5,5.0,5.0,4.5,4.0
242,2959,搏击俱乐部 Fight Club,peer,我是谁？我为什么在这里？我该如何摆脱别人的影子？看这部电影，让它帮助你，思考这些问题。,4.0,4.0,4,3,4,1,3,2,3,4,4,3,3.5,2.5,3.5,2.5
243,2959,搏击俱乐部 Fight Club,pop,有569315用户看过这部电影(热门度前1%),3.0,4.0,4,3,1,5,1,1,4,5,2,2,2.5,5.0,1.5,1.5
244,2959,搏击俱乐部 Fight Club,attr_random,这是一部德国电影,3.0,3.0,2,2,2,2,2,2,2,4,3,2,2.0,3.0,2.5,2.0
245,2360,家宴 Festen,peer,表面风平浪静其实暗地里波涛汹涌什么的最让人欲罢不能了~,1.0,3.0,3,1,4,1,4,1,3,3,3,3,3.5,2.0,3.5,2.0
246,2360,家宴 Festen,item,喜欢《南京！南京！》的也喜欢,1.0,2.0,3,1,1,4,1,2,4,4,4,5,2.5,4.0,2.5,3.5
247,2360,家宴 Festen,attr_nonpersonal,这部电影的演员有托玛斯·博·拉森,3.0,2.0,3,3,3,5,3,4,4,4,4,4,3.5,4.5,3.5,4.0
248,2360,家宴 Festen,attr_random,这是一部剧情电影,4.0,4.0,4,4,5,5,5,5,2,4,3,2,3.5,4.5,4.0,3.5
249,2360,家宴 Festen,attr_personal,这是一部剧情电影,4.0,4.0,4,4,5,5,5,5,2,4,3,2,3.5,4.5,4.0,3.5
250,2360,家宴 Festen,attr_peer,这是一部剧情电影,4.0,4.0,4,4,5,5,5,5,2,4,3,2,3.5,4.5,4.0,3.5
251,2360,家宴 Festen,pop,有3758用户看过这部电影(热门度前39%),4.0,4.0,4,3,3,4,3,1,1,1,1,1,2.0,2.5,2.0,1.0
252,2360,家宴 Festen,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,3.0,4,1,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
253,593,沉默的羔羊 The Silence of the Lambs,peer,汉尼拔系列的一大重磅作品，满足人内心潜在的喋血欲望。紧张刺激的118分钟，跟着汉尼拔的节奏。,4.0,4.0,2,2,2,5,1,1,3,4,4,3,2.5,4.5,2.5,2.0
254,593,沉默的羔羊 The Silence of the Lambs,pop,有524464用户看过这部电影(热门度前1%),4.0,4.0,4,3,5,5,5,5,4,5,2,2,4.5,5.0,3.5,3.5
255,593,沉默的羔羊 The Silence of the Lambs,item_peer,这部电影和你看过的《谍影重重5 Jason Bourne》很像,3.0,3.0,4,3,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
256,593,沉默的羔羊 The Silence of the Lambs,attr_random,这部电影的演员有斯科特·格伦,3.0,3.0,3,3,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
257,593,沉默的羔羊 The Silence of the Lambs,item,喜欢《地心引力》的也喜欢,3.0,2.0,3,2,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
258,593,沉默的羔羊 The Silence of the Lambs,user,和你兴趣相似的用户中，看过这部电影的96.3%都喜欢,4.0,4.0,4,4,5,5,4,5,5,5,5,5,5.0,5.0,4.5,5.0
259,593,沉默的羔羊 The Silence of the Lambs,attr_peer,这是一部剧情电影,3.0,3.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
260,593,沉默的羔羊 The Silence of the Lambs,attr_personal,这是一部美国电影,3.0,3.0,3,3,3,5,3,1,2,4,3,2,2.5,4.5,3.0,1.5
261,593,沉默的羔羊 The Silence of the Lambs,attr_nonpersonal,这部电影的演员有安东尼·希尔德,3.0,3.0,3,3,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
262,7767,灿烂人生 La meglio gioventù,attr_personal,这是一部爱情电影,2.0,4.0,4,3,2,5,2,3,2,4,3,2,2.0,4.5,2.5,2.5
263,7767,灿烂人生 La meglio gioventù,item,喜欢《南京！南京！》的也喜欢,1.0,2.0,3,1,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
264,7767,灿烂人生 La meglio gioventù,attr_random,这部电影的演员有阿莱西奥·博尼,3.0,3.0,3,3,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
265,7767,灿烂人生 La meglio gioventù,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,3.0,3,4,5,5,2,5,5,5,5,5,5.0,5.0,3.5,5.0
266,7767,灿烂人生 La meglio gioventù,pop,有36184用户看过这部电影(热门度前12%),5.0,3.0,3,5,3,5,3,4,3,4,2,2,3.0,4.5,2.5,3.0
267,7767,灿烂人生 La meglio gioventù,attr_nonpersonal,这部电影的导演是马可·图利奥·吉奥达纳,3.0,3.0,3,3,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
268,7767,灿烂人生 La meglio gioventù,peer,透过小人物的人生，了解意大利那个时代的社会巨变，你值得花这6小时，细细品味。,5.0,3.0,4,4,1,1,1,1,4,4,4,4,2.5,2.5,2.5,2.5
269,7767,灿烂人生 La meglio gioventù,attr_peer,这是一部剧情电影,4.0,4.0,4,4,2,5,2,1,2,4,3,2,2.0,4.5,2.5,1.5
270,59315,钢铁侠 Iron Man,item_peer,这部电影和你看过的《惊天魔盗团 Now You See Me》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
271,59315,钢铁侠 Iron Man,attr_random,这部电影的编剧是阿特·马库姆,3.0,3.0,3,3,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
272,59315,钢铁侠 Iron Man,attr_nonpersonal,这部电影的编剧是阿特·马库姆,3.0,3.0,3,3,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
273,59315,钢铁侠 Iron Man,user,和你兴趣相似的用户中，看过这部电影的98.6%都喜欢,5.0,5.0,4,4,5,5,3,3,5,5,5,5,5.0,5.0,4.0,4.0
274,59315,钢铁侠 Iron Man,attr_personal,这是一部动作电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
275,59315,钢铁侠 Iron Man,attr_peer,这是一部动作电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
276,59315,钢铁侠 Iron Man,item,喜欢《金刚狼2》的也喜欢,4.0,4.0,4,4,2,5,2,3,4,4,4,5,3.0,4.5,3.0,4.0
277,59315,钢铁侠 Iron Man,peer,知名动作冒险电影，科环和独特的超能力,4.0,4.0,4,3,4,1,4,3,5,5,5,5,4.5,3.0,4.5,4.0
278,59315,钢铁侠 Iron Man,pop,有412866用户看过这部电影(热门度前1%),3.0,4.0,3,4,1,5,1,1,4,5,2,2,2.5,5.0,1.5,1.5
279,122904,死侍 Deadpool,attr_nonpersonal,这部电影的导演是蒂姆·米勒,3.0,3.0,3,4,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
280,122904,死侍 Deadpool,attr_random,这是一部动作电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
281,122904,死侍 Deadpool,attr_personal,这是一部动作电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
282,122904,死侍 Deadpool,attr_peer,这是一部动作电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
283,122904,死侍 Deadpool,pop,有321362用户看过这部电影(热门度前2%),4.0,4.0,4,4,4,5,3,3,4,5,2,2,4.0,5.0,2.5,2.5
284,122904,死侍 Deadpool,peer,超级有趣和开心的动作科环电影,5.0,4.0,4,4,5,1,5,5,5,5,5,5,5.0,3.0,5.0,5.0
285,122904,死侍 Deadpool,user,和你兴趣相似的用户中，看过这部电影的98.0%都喜欢,4.0,4.0,4,4,5,5,3,5,5,5,5,5,5.0,5.0,4.0,5.0
286,122904,死侍 Deadpool,item_peer,这部电影和你看过的《功夫熊猫3 Kung Fu Panda 3》很像,5.0,4.0,4,4,4,5,4,5,4,4,4,5,4.0,4.5,4.0,5.0
287,122904,死侍 Deadpool,item,喜欢《少林足球》的也喜欢,4.0,4.0,4,4,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
288,318,肖申克的救赎 The Shawshank Redemption,attr_random,这部电影的导演是弗兰克·德拉邦特,3.0,3.0,3,3,5,4,5,5,3,4,4,3,4.0,4.0,4.5,4.0
289,318,肖申克的救赎 The Shawshank Redemption,peer,史上高口碑的犯罪剧情电影，监狱情节,4.0,4.0,4,4,2,5,1,1,5,5,5,5,3.5,5.0,3.0,3.0
290,318,肖申克的救赎 The Shawshank Redemption,attr_nonpersonal,这部电影的演员有鲍勃·冈顿,4.0,4.0,4,4,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
291,318,肖申克的救赎 The Shawshank Redemption,attr_personal,这是一部美国电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
292,318,肖申克的救赎 The Shawshank Redemption,pop,有1677850用户看过这部电影(热门度前1%),4.0,4.0,4,4,5,5,2,3,4,5,2,2,4.5,5.0,2.0,2.5
293,318,肖申克的救赎 The Shawshank Redemption,item,喜欢《西游记之大圣归来》的也喜欢,4.0,3.0,4,4,3,5,2,2,4,4,4,5,3.5,4.5,3.0,3.5
294,318,肖申克的救赎 The Shawshank Redemption,attr_peer,这是一部剧情电影,4.0,3.0,4,4,3,5,3,4,2,4,3,2,2.5,4.5,3.0,3.0
295,318,肖申克的救赎 The Shawshank Redemption,user,和你兴趣相似的用户中，看过这部电影的88.6%都喜欢,4.0,4.0,4,4,5,5,1,3,5,5,5,5,5.0,5.0,3.0,4.0
296,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,peer,现代战争的动作剧情电影，战场上找出叛徒,4.0,4.0,3,4,3,5,2,3,4,5,5,4,3.5,5.0,3.5,3.5
297,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_nonpersonal,这是一部动作电影,3.0,4.0,4,4,5,5,4,4,2,4,3,2,3.5,4.5,3.5,3.0
298,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_peer,这是一部动作电影,3.0,4.0,4,4,5,5,4,4,2,4,3,2,3.5,4.5,3.5,3.0
299,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,item,喜欢《速度与激情3：东京漂移》的也喜欢,4.0,4.0,4,4,3,5,2,3,4,4,4,5,3.5,4.5,3.0,4.0
300,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_random,这部电影的演员有丹尼斯·海斯伯特,3.0,3.0,3,4,3,5,3,3,4,4,4,4,3.5,4.5,3.5,3.5
301,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,user,和你兴趣相似的用户中，看过这部电影的66.7%都喜欢,3.0,4.0,4,4,2,3,1,1,4,5,4,4,3.0,4.0,2.5,2.5
302,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,pop,有2181用户看过这部电影(热门度前47%),2.0,3.0,4,4,3,2,2,2,1,1,1,1,2.0,1.5,1.5,1.5
